password,combined_strength,password_probability,zxcvbn_strength
JOGUII,0.9999999999340393,6.596070217801397e-11,1
jespaelber18,3.9999999999999862,3.4946178065306966e-15,4
zx76375,1.9999999999731206,1.3439683393956514e-11,2
kaffyti1,1.9999999999952685,2.365749740204648e-12,2
bussurn2212,3.999999999999966,8.566408419750059e-15,4
PCALAFLHEN,2.9999999999999996,8.85932604484709e-17,3
annugal01,2.99999999988764,3.745328006066195e-11,3
wub198680710,2.999999999999952,1.5977513027356192e-14,3
worniani,1.9999999985447428,7.276286240198715e-10,2
xana1342095,2.999999999999994,2.0081931451955415e-15,3
838107198957,2.9999999999997966,6.780247343391929e-14,3
wangjuaqi,2.9999999792265077,6.924497419902309e-09,3
brucch,0.9999999959066512,4.093348771050387e-09,1
2034150,0.9999999975084313,2.4915687291127142e-09,1
sonriss,1.999999995201014,2.3994930486992416e-09,2
hamels90,1.999999999533102,2.3344906563416146e-10,2
74630721320,2.9999999999998366,5.440197175122369e-14,3
dilrublabb11,4.0,1.0235723978452664e-17,4
101314,0.999998025886498,1.9741135020012734e-06,1
16270282,1.9999999989342134,5.32893340565721e-10,2
02080628,1.999999966839475,1.6580262496290743e-08,2
dispieroko,2.9999999999993596,2.1343167576175215e-13,3
ybd726,0.9999999999402933,5.970665628574068e-11,1
tyn550620,1.999999999995346,2.3270018724430575e-12,2
wollmat2,1.9999999998987963,5.0601849099773943e-11,2
inwolhics85,4.0,2.0717600363588858e-17,4
mjadkbift,2.9999999999999885,3.86832831934282e-15,3
19724851003,2.999999999999236,2.546480550296576e-13,3
zhitaz,0.9999999997512717,2.48728232454809e-10,1
zxk360168,2.999999999990921,3.026222501756326e-12,3
13589406122,2.9999999999742726,8.575847497416245e-12,3
j1e2sp1tggc,4.0,2.570433703587843e-20,4
0211120171,1.9999999999223823,3.880886931262317e-11,2
8908829,0.9999999977848666,2.2151334100328768e-09,1
bances77,1.9999999960546018,1.9726991151713946e-09,2
azitz1697,2.999999999999483,1.7232713194793858e-13,3
vastnawdcoff,4.0,5.952439250816809e-18,4
kaaa821,1.9999999998986053,5.06973144021039e-11,2
23mergerck,2.999999999999945,1.8347758547394323e-14,3
yuayuhan,1.9999999976180611,1.1909694341838417e-09,2
dedt43d7,1.999999999999841,7.947677618021926e-14,2
babelhis,0.9999999998882081,1.1179192987986752e-10,1
lzyr8268,1.9999999999975357,1.2320991666162073e-12,2
aarty1234,1.9999999990104307,4.947846021785551e-10,2
yamming86,2.9999999996887574,1.0374744813246295e-10,3
Petruskav,1.9999999999996854,1.5731525511517713e-13,2
woemei1971123,3.9999999999999547,1.1322945009449407e-14,4
izm04325,1.9999999999983211,8.394615840130737e-13,2
viggyaufgs,2.999999999999994,2.0357748672987465e-15,3
kulka39,1.9999999990560309,4.719845625444918e-10,2
Shantal1234,2.9999999999449147,1.836173921243578e-11,3
66902688,1.9999999987440509,6.279745057291564e-10,2
amr150185,1.9999999999974547,1.2726323900952297e-12,2
kromlykika,2.999999999999331,2.2291123482655328e-13,3
76woeetheh1234,4.0,4.986810834201367e-19,4
19820509,0.9999996117520311,3.882479688854801e-07,1
tecinds12017,3.9999999999999996,1.6012988461253097e-16,4
82104,0.999999949482266,5.051773399600279e-08,1
saiyan33731,1.9999999999993863,3.0685602171211246e-13,2
75232383,1.9999999991325303,4.337348813443498e-10,2
souroog,1.9999999996919937,1.5400318520431e-10,2
pherik,0.9999999923677114,7.632288578918178e-09,1
a0mamirs,1.9999999999925677,3.716116390301005e-12,2
frefer22,1.9999999986197763,6.901118565494357e-10,2
miadeuscomse,3.999999999999999,1.7257111777669193e-16,4
aurhons,1.9999999993608892,3.1955540991113196e-10,2
MABADLCO55,2.999999999999999,2.1262043694454116e-16,3
biu27116,1.9999999999925588,3.720574195953397e-12,2
713722,0.99999996692015,3.3079849970363284e-08,1
iamgat,0.9999999960279271,3.972072892821643e-09,1
zr3t2v6r,1.9999999999999547,2.2647599331386374e-14,2
craschun,1.9999999980610224,9.6948882255532e-10,2
zhongyuqi123,2.999999999090737,3.0308769383147194e-10,3
Clarfarye,2.9999999999999214,2.6164376790366664e-14,3
joreaf,0.9999999989490742,1.050925790835322e-09,1
roamo1,0.9999999987308877,1.2691122597274784e-09,1
yuyan198828051,3.9999999999999454,1.3652792140101191e-14,4
tfzhch,0.9999999999450738,5.492618859737064e-11,1
DIDJER46,1.9999999999997737,1.130899708731356e-13,2
vaktra,0.9999999989883376,1.011662420502546e-09,1
jakum9666,2.999999999993146,2.2845694520184923e-12,3
15074574138,2.99999999999471,1.7633194166963295e-12,3
B2s32b,0.999999999998356,1.6440374452433848e-12,1
misss12601,2.999999999999008,3.3077522925556435e-13,3
qc520826,1.9999999997414275,1.2928629000708014e-10,2
023212,0.9999998841170026,1.1588299742015806e-07,1
9fq05d7z,1.9999999999999751,1.2397703611605974e-14,2
tf9yog7qs,3.0,3.3481671781071612e-18,3
dreeshaimanututh,4.0,7.191904064383826e-21,4
hw5271982,1.999999999995007,2.4964585520342863e-12,2
dollin,0.9999998798889749,1.2011102512587968e-07,1
pach50007,2.9999999999808926,6.3690949216044235e-12,3
961111738,1.999999999946383,2.6808581396475795e-11,2
ANGYLIZ46,2.9999999999999964,1.2748916294064313e-15,3
campamb,1.9999999993063469,3.468265397099657e-10,2
wjj692333,2.9999999999859983,4.667292594073835e-12,3
79jessier,2.9999999996286055,1.2379819391838964e-10,3
121626,0.9999997355981805,2.6440181954967557e-07,1
xytygl,0.9999999999660063,3.3993717563074455e-11,1
523352013,0.9999999988505867,1.1494133422829123e-09,1
vdae1992,1.999999999984444,7.778003935365874e-12,2
52meliamsand,3.9999999999999987,3.746558545208187e-16,4
65338,0.9999999379074893,6.209251068867161e-08,1
jennew123,1.9999999825081112,8.745944413135476e-09,2
735817,0.9999999382390001,6.176099986987538e-08,1
2mj91c97,1.9999999999999136,4.3219476662890305e-14,2
pfdzxmtn,1.999999999999932,3.394923638001465e-14,2
833512363546,3.999999999999969,7.757399628530951e-15,4
78fifly59,2.999999999999776,7.459241828811775e-14,3
5033762,1.9999999964017166,1.7991417244900276e-09,2
Jack3902,1.9999999999593179,2.034103961656708e-11,2
hoodhaikop1,2.9999999999999907,3.0912965041902203e-15,3
krobeo,0.9999999990700104,9.299896408521136e-10,1
milisia98,2.999999999890011,3.666300596449901e-11,3
wedokupucsama1,4.0,4.72314576187006e-22,4
figg2008,1.9999999909112152,4.5443924179267015e-09,2
verka06,1.9999999940795128,2.960243605798496e-09,2
notmix,0.9999999991453055,8.546945373666404e-10,1
rerjane98804097,4.0,2.5391122754333883e-21,4
blubbruck,2.999999998814825,3.9505829163566375e-10,3
6184367824,2.9999999999986042,4.652873138860647e-13,3
p3ghk2uahp,3.0,1.423120816915325e-18,3
kalpitpiek,2.999999999999874,4.2026115660426244e-14,3
101974,0.9999991720148387,8.279851613224309e-07,1
ry1025,0.9999999963827046,3.6172953521429463e-09,1
waj19871582901,4.0,1.634177852723639e-17,4
13236293290,2.9999999999889617,3.679495944042266e-12,3
shi12312345,1.9999999989807027,5.096486566102953e-10,2
uca73701,1.9999999999988123,5.938228966710646e-13,2
tetug73,1.9999999999806748,9.662553743239322e-12,2
is2ijc4e1959,4.0,5.001980551153765e-21,4
cfsz1044377,4.0,2.4335751228622355e-17,4
vuir3s,0.9999999999928539,7.14605414772751e-12,1
Bower1,0.9999999931515196,6.8484804494062246e-09,1
9188661326,2.9999999999959908,1.3364926569961466e-12,3
8d5u5grr,1.9999999999999776,1.1170409622241959e-14,2
greab,0.9999999593268214,4.0673178602901316e-08,1
zipacy,0.9999999997484359,2.515641306377603e-10,1
231462,0.9999998495396909,1.504603091007084e-07,1
alnuelony,2.999999999998899,3.669826215916411e-13,3
6608694,0.9999999982676478,1.7323521506185102e-09,1
fengzixue116,3.9999999999984523,3.8687225623577903e-13,4
jakoby59,1.9999999999556481,2.2175950312175452e-11,2
Mecry4662,2.9999999999999276,2.4087262268318935e-14,3
xomontoy52069,4.0,2.6729366972491925e-19,4
3429,0.9999997358560506,2.641439493800135e-07,1
68745382,1.9999999995356945,2.3215278310839693e-10,2
gzmuut,0.9999999999971527,2.8472244093663557e-12,1
foreza,0.9999999439759719,5.6024028083356825e-08,1
2300980963920,3.9999999999999996,1.1418769105618458e-16,4
kezakleouz1,4.0,5.0916275425089065e-18,4
5663312,1.9999999874370529,6.2814735635186025e-09,2
153632,0.9999999842746963,1.5725303725844242e-08,1
3426205320.,2.9999999999999862,4.503812246921517e-15,3
1934lplosi,2.9999999999999982,5.958268508398756e-16,3
sed8deavin,2.9999999999999076,3.074371473003011e-14,3
1a09513103,2.999999999999912,2.926829175613037e-14,3
geiye5170,2.999999999999705,9.821574705869834e-14,3
AVPL5K6U8,3.0,2.4163173538895697e-19,3
saiyan10,0.999999994011711,5.98828897580006e-09,1
8643599,0.9999999979666709,2.033329060679989e-09,1
qiao8528,1.9999999986562835,6.718582357123637e-10,2
gz8670879,2.9999999999988693,3.767598212578438e-13,3
6arsenas,1.999999999983864,8.068029751229222e-12,2
gianmoshai,2.9999999999977547,7.484476363325832e-13,3
d41d8cd98f0729h,3.9999999986611443,3.34713951000154e-10,4
yhm3520,1.999999999807639,9.618045943016185e-11,2
youpfox03,2.999999999999223,2.5915977263507584e-13,3
meirobi13,2.9999999999800187,6.660399662350436e-12,3
hadegmat1,2.999999999998793,4.023911737670305e-13,3
521233120,1.9999999980780625,9.609687490197416e-10,2
codom10.8,2.9999999999999334,2.224269894787398e-14,3
621112,0.9999996264976971,3.7350230286392616e-07,1
kyntrikkoki,3.9999999999999747,6.327973931798906e-15,4
takrilly,1.9999999996812976,1.593511711472928e-10,2
mic09130590,2.9999999999999627,1.2382578991299801e-14,3
thormrer0209,3.9999999999999996,8.500425611950133e-17,4
7198999792939895,4.0,1.5899663776415385e-19,4
zc521261,1.999999999965384,1.7308088989809178e-11,2
4emos1dika,2.9999999999999964,1.2185939022045294e-15,3
abubow,0.9999999997486404,2.513595720454731e-10,1
900828,0.999999687555885,3.124441150248458e-07,1
ipriokky,1.9999999999994087,2.956423625875837e-13,2
y3160218,1.9999999999680094,1.599536648966282e-11,2
mjs4even,1.9999999999602416,1.987924061475077e-11,2
0225353235,2.9999999999849996,5.000096257173903e-12,3
tcfnajd,1.999999999999345,3.2753899419091237e-13,2
pirmis,0.9999999910426007,8.957399266762422e-09,1
locklodoup,2.999999999999696,1.013176698029701e-13,3
090765,0.999999886175857,1.1382414299987431e-07,1
zsakus051,2.9999999999991735,2.75486420784829e-13,3
hotfyt086,2.999999999999984,5.352520201829013e-15,3
ciuqcogy869,4.0,3.555555083702495e-21,4
maryn816,1.9999999999030145,4.8492741072658774e-11,2
3ravgg05,1.9999999999999745,1.2795837048902754e-14,2
luoxiao6565,2.9999999999851283,4.957234709529468e-12,3
krr1sa,0.9999999999578334,4.216661048106474e-11,1
grogy2012,1.9999999999113829,4.4308532537451484e-11,2
xiaomingwen,2.99999991668901,2.7770330035536972e-08,3
1952338,0.9999999990849181,9.150818991443543e-10,1
2129456lbd,2.99999999999995,1.6751404679615084e-14,3
894773712,2.9999999999764317,7.856076900125686e-12,3
wbaby422,1.9999999999911806,4.409657968634795e-12,2
69abdhgg,1.9999999999997033,1.4837694332740792e-13,2
29031967,0.9999999706283251,2.937167487004899e-08,1
karl340438,2.9999999999998654,4.4889727379053904e-14,3
110912,0.9999993181583022,6.818416977694142e-07,1
66362,0.9999999046402266,9.535977341101898e-08,1
0819743267,2.9999999999783418,7.219334071523198e-12,3
wayai593,1.99999999998686,6.569968961228634e-12,2
taxuodo1969,2.9999999999999956,1.5239939606776724e-15,3
wxp199304365,2.9999999999999902,3.1788341829154e-15,3
455772,0.9999999757889206,2.4211079363567478e-08,1
76jh3h0p,1.9999999999999656,1.7188158584141924e-14,2
ngqbb3329,2.999999999999985,5.142010068063217e-15,3
0424530,0.99999999773804,2.2619599526763068e-09,1
BIKY412,1.9999999999967553,1.6223234778137141e-12,2
jw406,0.999999999297358,7.02642000138809e-10,1
kuss0200401,2.999999999999802,6.603929642717832e-14,3
shogugas,1.999999999979953,1.0023548831228357e-11,2
jkhhhhyw,1.9999999999966152,1.692402294695139e-12,2
havy0ph,1.999999999998126,9.370448210768711e-13,2
thaniss221047,2.9999999999999996,1.3572620365764454e-16,3
vamnmeurp,2.999999999999995,1.655531083485332e-15,3
19790312,0.9999992272950635,7.727049364802951e-07,1
jelomiaz,1.9999999999950304,2.4847472170075324e-12,2
6872520,1.999999988308339,5.845830486350678e-09,2
biza19,0.9999999989203271,1.0796729066342436e-09,1
3716983552502,4.0,1.66936975557634e-17,4
312684,0.9999999556600407,4.4339959259787065e-08,1
anfionn,1.9999999999498896,2.505519923479138e-11,2
guilt,0.9999999894106155,1.0589384480397257e-08,1
62pedies,1.9999999999726847,1.3657605428540887e-11,2
nirl102557,2.999999999999956,1.47082409321592e-14,3
111159,0.9999992801577378,7.198422622423095e-07,1
broinicu34,2.9999999999997873,7.089552604916741e-14,3
ihougang,1.9999999992515807,3.742096910119841e-10,2
love304269,2.9999999998613496,4.621682897498758e-11,3
mingoo,0.9999999492084299,5.0791570060937374e-08,1
modocai1,1.9999999999634201,1.8289890435507772e-11,2
45234,0.9999999031277298,9.687227020549471e-08,1
liu613595,2.9999999999587503,1.3749888380654163e-11,3
TOMMMDP2,1.9999999999999878,6.094840818561369e-15,2
msluubry,1.9999999999999147,4.2626099590152566e-14,2
ilavabita,2.9999999997037903,9.873656753311977e-11,3
tcrrccers,2.999999999999976,7.975210762785605e-15,3
angel21,0.9999991618810213,8.381189786632604e-07,1
kolgin,0.9999999961549695,3.845030516202996e-09,1
mrnklathon00,4.0,6.171144977595217e-18,4
91940812,0.9999999987063661,1.2936338666946767e-09,1
almart90983,2.999999999999814,6.207781142429647e-14,3
BOITSOV,1.999999999999229,3.8550185179481167e-13,2
twinn8,0.9999999993368182,6.631818427749181e-10,1
mjf19887,1.9999999999528937,2.355317677005253e-11,2
33a4domt0r,3.0,8.065199569571682e-18,3
xiaoqi2002,2.9999999868607197,4.379760110140296e-09,3
goodreshith,2.999999999985584,4.805402603613729e-12,3
tagerandeard,3.999999999999648,8.799520357163915e-14,4
xy8410205,1.9999999999112197,4.4390165154784e-11,2
jkiccha,1.9999999999856817,7.1591508762902656e-12,2
08124988,1.9999999967803603,1.6098198329927982e-09,2
vj12w34,1.9999999999952318,2.3840885862713712e-12,2
2010896,0.9999999877792076,1.2220792378059286e-08,1
digmint,1.9999999971189835,1.4405082682245052e-09,2
530347,0.9999999709628877,2.903711227020267e-08,1
haruli,0.9999999850534724,1.49465275711691e-08,1
paykergis,2.999999999995895,1.3684236035982345e-12,3
Arganta18,2.9999999998678817,4.403938325125978e-11,3
4bjw08tu,1.9999999999999882,5.863888815163011e-15,2
11419,0.9999995645543152,4.3544568484321644e-07,1
claos1976,1.9999999998816622,5.916890588597568e-11,2
06012215,0.9999999917188243,8.281175745139535e-09,1
d3nt56p6,1.9999999999996823,1.5887272508847972e-13,2
roob13,0.9999999939300577,6.069942326547562e-09,1
1201234560201a,2.9999999999999636,1.2081806909092219e-14,3
6797,0.999999879510284,1.2048971598233038e-07,1
lsg019831771,2.9999999999999996,1.3873131773582518e-16,3
pool29,0.9999999737936243,2.6206375736137488e-08,1
mozhun,0.9999999988111972,1.1888028339512857e-09,1
lelimamp16,2.9999999999999103,2.9881397920275554e-14,3
6823783,1.999999994206441,2.8967794829526383e-09,2
liskie8521810,3.9999999999999996,1.5073110115067885e-16,4
iluzdmsualemas,4.0,1.0283737488589481e-23,4
kodgesp01,2.999999999999343,2.1898944517571156e-13,3
scowellwebin,3.999999999999999,1.776448980703044e-16,4
md2r2g3,1.9999999999987301,6.348994138587194e-13,2
xxw3781972,2.9999999999996687,1.1041509503581515e-13,3
halpa,0.9999999560095318,4.3990468157062423e-08,1
15784618789,2.99999999998819,3.936689949718408e-12,3
qpvp66466,2.999999999999932,2.2695063669618716e-14,3
864220600,1.9999999998132423,9.33788671386715e-11,2
74793498,1.999999999614645,1.9267754058915898e-10,2
yd355075,1.99999999999768,1.1599563540590219e-12,2
yangjualei,2.999999996509093,1.1636356322952679e-09,3
12151200,0.999999974204048,2.579595204110774e-08,1
g0odb6u4,1.9999999999998832,5.844850563827345e-14,2
stagode43,2.9999999999844387,5.187086003777264e-12,3
tataia2005,2.999999999911163,2.9612257090860794e-11,3
szirolex10,2.9999999999995457,1.5140606867206086e-13,3
Bengzie6619526,4.0,4.516514195007046e-19,4
hohamuen,1.999999999984171,7.914483304838349e-12,2
45420,0.9999995929891838,4.0701081616134616e-07,1
megukennna1,3.9999999999999973,6.536363200943896e-16,4
AcDVnT,0.999999999999923,7.700484266079735e-14,1
wangweijie,2.9999962520959116,1.2493013628045446e-06,3
13121987zwj,1.999999999996916,1.5420000346044738e-12,2
CHANGMANG,1.9999999951110468,2.444476621121794e-09,2
liuzhiwin112,3.999999999994582,1.354514373927418e-12,4
kober66,1.9999999832139679,8.393016059926595e-09,2
4m407h136,2.9999999999999982,5.366873280999356e-16,3
tachel,0.9999999103214989,8.967850106955666e-08,1
ganadsaic,2.9999999999993086,2.305202198831652e-13,3
kcm0879,1.9999999999788658,1.0567131371319594e-11,2
guyushidua,2.999999999892921,3.5693052680141335e-11,3
mortoplesous,3.9999999999997797,5.5077988746427345e-14,4
KENFAUFR,1.999999999999977,1.1549405197128475e-14,2
deat231,1.999999999192792,4.036040390786866e-10,2
2691797,0.9999999960250459,3.97495414361515e-09,1
jasyg1066,2.9999999999999667,1.1067252867727646e-14,3
cortal,0.9999999277034703,7.229652965179412e-08,1
pitiba11,1.9999999993066697,3.4666508552660957e-10,2
0120925068,2.9999999998409974,5.3000791255808366e-11,3
lenjk00067,2.9999999999999982,5.057954012388608e-16,3
hmm01968,1.9999999999579656,2.1017151560775993e-11,2
19953344,0.9999999995810084,4.189916191776888e-10,1
200619982,0.9999999988730911,1.1269088995291554e-09,1
j15g4inc3,3.0,4.774397491022165e-17,3
ljjj21,0.9999999996516106,3.4838945617288175e-10,1
B98315461,2.999999999999981,6.27353258318003e-15,3
ushemplounot1,4.0,4.035954441609444e-20,4
spipepconde,3.9999999999999947,1.3223645438473642e-15,4
aa1999,0.9999998304094362,1.695905638143813e-07,1
bokhr0484,2.9999999999999982,5.2065447671606935e-16,3
rinro153,1.99999999999538,2.3100039676232642e-12,2
j43c2j33,1.9999999999996323,1.8380971386882522e-13,2
dopnul,0.999999999936289,6.371108501879164e-11,1
19851012,0.9999985987608397,1.4012391602591379e-06,1
Sv0492804,1.9999999999999902,4.8836061503608214e-15,2
jorgattrajia,3.9999999999999973,6.63873560294905e-16,4
200866107983,2.999999999999951,1.6226572901100952e-14,3
026381733951,3.999999999999997,7.772980481958339e-16,4
22703022,1.9999999990582973,4.708514134144082e-10,2
7247,0.9999997542811343,2.4571886569901835e-07,1
braoson11,2.9999999996124838,1.2917214520236087e-10,3
29072002,0.9999999855524333,1.4447566698549963e-08,1
Sation2008,2.999999998661427,4.4619091754682927e-10,3
meicers1,1.9999999996885376,1.5573123346435125e-10,2
hovelys669,2.9999999999995284,1.5720030257983936e-13,3
8202281040,1.9999999999674272,1.6286420129185686e-11,2
samboz,0.9999999843694969,1.563050311403913e-08,1
crecyled,1.9999999999873137,6.343185525448103e-12,2
vkps,0.9999999989012783,1.0987216692015522e-09,1
barravouk18,3.999999999999992,1.9543495900791906e-15,4
06030705,1.9999999536003656,2.319981717846531e-08,2
sherzienong,2.9999999999992397,2.5332860809079705e-13,3
lxv7muzy,1.9999999999999858,7.069165877129045e-15,2
78160108,0.9999999984194242,1.5805757813680543e-09,1
trancton,1.999999996412434,1.7937830110170694e-09,2
emirosukika2602,4.0,2.2758279969895404e-20,4
wuxiaopei5644,3.9999999999999702,7.434722427274425e-15,4
qiwangwei01,3.999999999979821,5.044777963425506e-12,4
timopirg,1.9999999999720308,1.3984561772484305e-11,2
9053212015132015,4.0,8.44435083143001e-19,4
jessedenze,1.9999999999915277,4.236134880375442e-12,2
lazima123,2.9999999950421916,1.652602832358241e-09,3
119551,0.9999999564253343,4.357466565352297e-08,1
54931828,1.9999999991585664,4.207167947356538e-10,2
bibel868,1.9999999999128082,4.359589078628545e-11,2
5802589,0.999999997424786,2.575214042010998e-09,1
hdf2448418,2.999999999999903,3.22253244325766e-14,3
15072041019,1.9999999999916513,4.174332754458554e-12,2
1858040,1.9999999975607183,1.219640832772484e-09,2
kvalaka,1.999999998376567,8.117165273269222e-10,2
cb123456789,0.9999990816278341,9.183721658700961e-07,1
parfroskida,3.999999999999797,5.0711269629051883e-14,4
plotog,0.9999999985361679,1.4638320555704354e-09,1
slaryiniabak,4.0,8.893921219605896e-18,4
monerincao,2.999999999997413,8.622763419084689e-13,3
w13777245,2.999999999995706,1.4312923676124134e-12,3
poka133,1.9999999973720577,1.3139711541043653e-09,2
36bo1kl1,1.999999999999996,1.9833384456660217e-15,2
600565,0.9999999640205033,3.597949671529932e-08,1
tangqi37363,3.9999999999993254,1.6859876396466827e-13,4
77289831,1.9999999991437014,4.281492937963094e-10,2
0155201151993528,4.0,2.307035938225775e-19,4
280011020704207,4.0,3.1815239095696264e-17,4
265374,0.9999999738875047,2.6112495277175185e-08,1
comex237,1.9999999999492264,2.5386782953606968e-11,2
xyt19760229,1.999999999998868,5.660015099835658e-13,2
peterf,0.9999999816765257,1.8323474293424624e-08,1
7307662,1.9999999972558689,1.372065572269321e-09,2
13956998570,3.9999999999694382,7.64040306716618e-12,4
9cpastian938,3.9999999999999996,1.0532226703586174e-16,4
niekhtjip,2.99999999999999,3.4058127547581876e-15,3
kc107,0.9999999979434191,2.0565809055739237e-09,1
kunze87,0.9999999998766025,1.233974589176512e-10,1
andreszena,1.9999999994143733,2.9281335689468335e-10,2
22210,0.9999993636214981,6.363785018947965e-07,1
rcgoy19,1.9999999999988423,5.788701224092307e-13,2
25353811,1.9999999983606154,8.196923695358294e-10,2
dummun7600,2.99999999999965,1.1667241879651652e-13,3
033686191,2.9999999999885363,3.821164305112257e-12,3
clideny2552,3.9999999999999947,1.3261913328239407e-15,4
fofinanka,2.9999999999944116,1.862886364265015e-12,3
junedt041,1.999999999999921,3.957431780822647e-14,2
freair349,2.9999999999916485,2.7838050874889886e-12,3
zaryna10,1.999999999730394,1.3480298821644254e-10,2
bd41d8n8,1.9999999999989742,5.129046601499987e-13,2
iddiaud1,1.9999999999940303,2.9848452268860237e-12,2
17923319,1.9999999995011513,2.49424342291249e-10,2
0167922380,2.9999999910491386,2.9836204618050033e-09,3
0675275,1.9999999994488666,2.755666528297951e-10,2
lgb521,0.9999999982283493,1.7716507150211669e-09,1
cetkonk1,1.9999999999967215,1.6392682567270556e-12,2
yenyece,1.9999999998660387,6.698068488741882e-11,2
5286986322,2.9999999999941656,1.9448377370362424e-12,3
219671140,2.999999999955371,1.4876447296252593e-11,3
polfbalt12,2.9999999999968345,1.055182200296323e-12,3
dddongmoneybux,4.0,3.345826256973636e-18,4
iwutty,0.9999999996053981,3.946019344613916e-10,1
ningman78,2.999999999122484,2.9250521449419864e-10,3
9775538,1.9999999964660968,1.7669515850471385e-09,2
micaiau1234,2.9999999999989164,3.612513120674482e-13,3
vansovid,1.999999999962502,1.8748955513125942e-11,2
windyn1,0.9999999863332238,1.366677615521894e-08,1
yareges123,2.9999999999911724,2.942565678967779e-12,3
fgw4,0.9999999993967736,6.032264132649345e-10,1
aspangong,2.9999999998887494,3.708346130171236e-11,3
nichat020,2.999999999887001,3.766635267576923e-11,3
Alexsexs,0.9999999998612029,1.387970988142584e-10,1
sordalie37,2.999999999998556,4.813722662665165e-13,3
743705382,2.999999999980984,6.3387268524339735e-12,3
brasmaufiskyu,4.0,3.223984905039442e-20,4
f1createn9,2.9999999999999485,1.7184167364894462e-14,3
a2sen2318,2.9999999999996674,1.1086194218494147e-13,3
Kriski10102,2.999999999999863,4.555853781794232e-14,3
dagia999,1.999999999533679,2.3316046315891015e-10,2
basson,0.9999992299931364,7.700068636040669e-07,1
u5s4zdpi,1.9999999999999982,8.886333822719192e-16,2
xue041226,1.9999999999402456,2.9877173651771116e-11,2
5s1pir3r,1.9999999999999352,3.2385545796747434e-14,2
sorp,0.9999999906462467,9.353753327445702e-09,1
woshitinglyl,3.999999999999734,6.65521105022368e-14,4
Muha6660,1.9999999999955496,2.225246029108341e-12,2
humhormot,2.999999999999475,1.749197439454217e-13,3
755486598403,3.9999999999999964,8.921800151011914e-16,4
9hiptvacs,2.9999999999999973,8.535105787788684e-16,3
meirus48,1.9999999998058462,9.707693676697104e-11,2
83510646,1.9999999993820383,3.0898086866848473e-10,2
Adustlar34,2.9999999999999942,1.893790334240534e-15,3
piarlo19,1.9999999999711724,1.4413755779207893e-11,2
641163,0.9999999343351575,6.566484245240645e-08,1
199880,0.9999998052873593,1.9471264067760785e-07,1
fxrahusu8,2.9999999999999996,1.58626573184722e-16,3
AGZ164H6999,4.0,6.69802392431425e-20,4
607134130101,2.999999999999985,5.101850541967996e-15,3
jeruj5423,2.9999999999999565,1.4422994116841843e-14,3
hgx51984,1.9999999999435956,2.8202195787030426e-11,2
budyteves92,3.9999999999999933,1.612739826022992e-15,4
ide23,0.999999998669181,1.330819010547657e-09,1
588663,0.999999964749442,3.525055802811039e-08,1
michelll,0.9999999789085265,2.1091473456635867e-08,1
tasun6237,2.999999999998422,5.259086352168985e-13,3
4a1Cabc1,1.9999999999996643,1.679171667164081e-13,2
197310,0.999998761588131,1.2384118690533796e-06,1
a25cishim1984,4.0,2.3561116850891453e-18,4
wawersocj1,2.9999999999999876,4.171921021264759e-15,3
heldri1,0.9999999998037625,1.9623747071761954e-10,1
587791742,2.999999999965339,1.1553708510747551e-11,3
1982112814,0.9999999987679485,1.2320514608532562e-09,1
ekaeglac0300,4.0,1.615421051535268e-19,4
utj2007,0.9999999992850905,7.149095204717071e-10,1
chalfresta,2.9999999999780558,7.314783327661001e-12,3
lillie69,0.9999999965361239,3.46387607486065e-09,1
dena1308,1.9999999990318627,4.840686740337219e-10,2
986226748,2.9999999999560654,1.464491375391397e-11,3
mapkecza,1.9999999999944873,2.7564040459837624e-12,2
moraa42,1.9999999997354707,1.32264615926303e-10,2
428691,0.9999999721347219,2.7865278084959755e-08,1
LxKUYTG45401091,4.0,4.115722028657322e-25,4
kurdzamer,2.9999999999910445,2.985193038942957e-12,3
92886759,1.9999999995819397,2.090301820523166e-10,2
yueshi,0.9999999231981107,7.680188929271026e-08,1
jhs122,0.9999999973790172,2.6209827641565653e-09,1
shibaohanauaho,4.0,3.3411644738364404e-17,4
jgn295,0.9999999998960252,1.0397487038016351e-10,1
agukcnybx929912,4.0,5.712240422318499e-26,4
judehdeatm,2.9999999999999925,2.5536897747655994e-15,3
1560356552,2.999999999996029,1.3236925661477827e-12,3
ce894s709994,4.0,2.9514977172151233e-20,4
0168348936,2.9999999997698983,7.670052093455837e-11,3
82penaletyane,4.0,5.049621656642239e-18,4
lhx1330314,2.9999999999914397,2.8534848095507215e-12,3
90755203,1.9999999996363682,1.8181585403898026e-10,2
superms1077071,4.0,2.1562646423011806e-17,4
aetsad134,2.9999999999997686,7.717340221730096e-14,3
softheffr,2.999999999989472,3.5093462424223842e-12,3
casper,0.0,3.8817503877908166e-07,0
majoja1410,2.9999999999852394,4.920292472065935e-12,3
sg860325,1.9999999996980813,1.5095932837105863e-10,2
luck231826,1.9999999999912577,4.371180067214153e-12,2
king21932,0.9999999998215149,1.7848511557616575e-10,1
xsphopydevikaroo,4.0,2.530822767269145e-23,4
boisscionplale,4.0,7.425262248813148e-19,4
hastok11,1.9999999997773765,1.1131178617729276e-10,2
ttyefoos,1.999999999998852,5.740378875365715e-13,2
07803540598,2.999999999999375,2.0830798024007446e-13,3
